Sighting Animal,Sighting Evidence,Sighting Evidence Comment,Sighting Quantity,Sighting Presence,Sighting Evidence of Absence,Sighting Provisions Related,Sighting Evidence of Provision,Sighting Native American Presence,Observation Year,Observation Season,Observation Month,Observation Day,Observer Name,Observer ID,Observer Years,Observer Participation,Observer Point of Origin,Observer Notes,Observer Profession,Observer Official Status,Observer Gender,Observation Location,Observation Comments,Trip Participants,Trip Number Participants,Trip Purpose,Trip Comments,Trip Start Year,Trip Start Month,Trip Start Day,Trip End Year,Trip End Month,Trip End Day,Trip Digital Route Available,Source Document,Source Page,Source Author,Source Date of Publication,Source Title,Source Subtitle,Source Publisher,Source Publisher Location,Source Comments
Bear,observed sign,very plenty,More than 10,1,,0,,0,1870,summer,August,29,"Hedges, Cornelius",cohe,1870,First Hand,regional,,businessman,Official,M,base of Mount Washburn,,"Henry Washburn, Captain Gustavus Doane, Truman Everts, Private Williamson, Private Moore, Nathaniel P. Langford, Samuel Hauser, B. Stickney, Jr, Cornelius Hedges, Bean, Reynolds, Jake Smith, Warren Gillette, Walter Trumbull",19,,"40 horses, one dog; Yellowstone Rr toYellowstone Lake to W Thumb to Old Faithful and out Madison",1870,August,25,1870,October,20,1,Hedges 1870a,6,"Hedges, Cornelius",1870,,,,,
Bear,observed sign,everywhere,More than 10,1,,0,,0,1870,summer,August,29,"Doane, Gustavus",gudo,"1870, 1874, 1875, 1876, 1878",First Hand,regional,,military personnel,Official,M,"lower slopes of Mount Washburn, ~one mile from Washburn Hot Springs",,"Henry Washburn, Captain Gustavus Doane, Truman Everts, Private Williamson, Private Moore, Nathaniel P. Langford, Samuel Hauser, B. Stickney, Jr, Cornelius Hedges, Bean, Reynolds, Jake Smith, Warren Gillette, Walter Trumbull",19,,"40 horses, one dog; Yellowstone Rr toYellowstone Lake to W Thumb to Old Faithful and out Madison",1870,August,25,1870,October,20,1,Doane 1871,11,"Doane, Captain Gustavus",1871,,,,,
Bear,observed sign,broken branches,1,1,,0,,0,1870,summer,August,24,"Langford, Nathaniel P.",npla,"1870, 1872",First Hand,regional,,businessman,Official,M,area of Yankee Jim Canyon,,"Henry Washburn, Captain Gustavus Doane, Truman Everts, Private Williamson, Private Moore, Nathaniel P. Langford, Samuel Hauser, B. Stickney, Jr, Cornelius Hedges, Bean, Reynolds, Jake Smith, Warren Gillette, Walter Trumbull",19,,"40 horses, one dog; Yellowstone Rr toYellowstone Lake to W Thumb to Old Faithful and out Madison",1870,August,25,1870,October,20,1,Langford 1972,13,Langford Nathaniel P.,1972,,,,,
Bear,observed sign,found many signs,2,1,,0,,0,1870,summer,August,24,"Langford, Nathaniel P.",npla,"1870, 1872",First Hand,regional,,businessman,Official,M,area of Yankee Jim Canyon,,"Henry Washburn, Captain Gustavus Doane, Truman Everts, Private Williamson, Private Moore, Nathaniel P. Langford, Samuel Hauser, B. Stickney, Jr, Cornelius Hedges, Bean, Reynolds, Jake Smith, Warren Gillette, Walter Trumbull",19,,"40 horses, one dog; Yellowstone Rr toYellowstone Lake to W Thumb to Old Faithful and out Madison",1870,August,25,1870,October,20,1,Langford 1972,13,Langford Nathaniel P.,1972,,,,,
Bear,observed sign,den,1,1,,0,,0,1870,summer,,0,"Everts, Truman",trev,"1870, 1871",First Hand,regional,,civilian official,Official,M,near Tower Fall,,"Henry Washburn, Captain Gustavus Doane, Truman Everts, Private Williamson, Private Moore, Nathaniel P. Langford, Samuel Hauser, B. Stickney, Jr, Cornelius Hedges, Bean, Reynolds, Jake Smith, Warren Gillette, Walter Trumbull",19,,"40 horses, one dog; Yellowstone Rr toYellowstone Lake to W Thumb to Old Faithful and out Madison",1870,August,25,1870,October,20,1,Everts 1871,13,"Everts, Truman",1871,,,,,Scribner's Monthly article
Bear,observed sign,trail to den,1,1,,0,,0,1871,summer,July,26,"Barlow, Captain John",joba,1871,First Hand,continental,,military personnel,Official,M,descending from the summit of Mount Washburn,,"Captain John Barlow, Captain David Heap",,survey for General Philip Sheridan and military escort for Hayden Expedition,"sometimes considered same trip as Hayden Expedition, but often traveled independently",1871,July,16,1871,September,1,1,Barlow 1872,13,"Barlow, Captain John",1872,,,,,
Bear,observed sign,great many fresh signs,2,1,,0,,0,1874,summer,July,16,"Richards, William Alford",wari,1874,First Hand,regional,,civilian official,Official,M,"near milepost 164 on western WY border, previous day",canyon walls,"WA Richards, Billie, Dick, Roney, Tom Barry, Frank, Ben, Wheaton, AV Richards",,survey West boundary of WY,"Geneva, ID to corner, Bozeman",1874,June,20,1874,September,0,0,Richards 2001,13,"Richards, William Alford",2001,,,,,
Bear,observed sign,tracks,1,1,,0,,0,1872,summer,August,8,"Blackmore, William",wibl,1872,First Hand,international,,hunter,Non to Official,M,West Thumb Geysers,,"Hayden, Savage, Holmes, Bennet, Bottler, Houston, Blackmore, Lowe, Peale, Platt, Brown, Davis, Mounts, Stover, Ticknor, Hamilton, Bingham, Sloane, Smith, Stoner, Gannett, Bean",34,Northern Division of Hayden Survey,Yellowstone NP,1872,July,5,1872,October,5,1,Blackmore 1872:7,16,"Blackmore, William",1872,,,,,
Bear,observed sign,,1,1,,0,,0,1874,summer,August,4,"Richards, William Alford",wari,1874,First Hand,regional,,civilian official,Official,M,camped at 223.55m on western WY border,"few miles south of Island Park, ID","WA Richards, Billie, Dick, Roney, Tom Barry, Frank, Ben, Wheaton, AV Richards",,survey West boundary of WY,"Geneva, ID to corner, Bozeman",1874,June,20,1874,September,0,0,Richards 2001,16,"Richards, William Alford",2001,,,,,
Bear,observed sign,very plentiful,More than 10,1,,0,,0,1878,summer,September,2,"Mushbach, Joseph E.",jomu,1878,First Hand,continental,,scientist,Official,M,"southeast point of Shoshone Lake, .5 miles from outlet of Lewis Lake",,"Hayden, Peale, Comstock, Gannett, Holmes, Jackson, Mushbach, Cooper, West, Graves, Clarke, Eckles, Yount, Amelung, Miles",30,USGGS survey,,1878,July,27,1878,October,15,0,Mushbach 1878,17,"Mushbach, Joseph E.",1878,,,,,
Bear,observed sign,tracks numerous,2,1,,0,,0,1870,summer,September,6,"Doane, Gustavus",gudo,"1870, 1874, 1875, 1876, 1878",First Hand,regional,,military personnel,Official,M,vicinity of Beaverdam Creek,,"Henry Washburn, Captain Gustavus Doane, Truman Everts, Private Williamson, Private Moore, Nathaniel P. Langford, Samuel Hauser, B. Stickney, Jr, Cornelius Hedges, Bean, Reynolds, Jake Smith, Warren Gillette, Walter Trumbull",19,,"40 horses, one dog; Yellowstone Rr toYellowstone Lake to W Thumb to Old Faithful and out Madison",1870,August,25,1870,October,20,1,Doane 1871,21,"Doane, Captain Gustavus",1871,,,,,
Bear,observed sign,fresh tracks,1,1,,0,,0,1879,summer,September,28,"Seguin, M. Augustin",mase,1879,First Hand,international,,tourist,Non to Official,M,Henry's Lake,,M. Augustin Seguin,,,,1879,September,0,1879,September,0,0,Seguin 1881,21,"Seguin, M. Augustin",1881,,,,,translation by Christina MacIntosh
Bear,observed sign,traces of a bear who had just finished his breakfa,1,1,,0,,0,1872,summer,July,21,"Blackmore, William",wibl,1872,First Hand,international,,hunter,Non to Official,M,"Trail Creek area, closer to Yellowstone River",,"Hayden, Savage, Holmes, Bennet, Bottler, Houston, Blackmore, Lowe, Peale, Platt, Brown, Davis, Mounts, Stover, Ticknor, Hamilton, Bingham, Sloane, Smith, Stoner, Gannett, Bean",34,Northern Division of Hayden Survey,Yellowstone NP,1872,July,5,1872,October,5,1,Blackmore 1872:6,22,"Blackmore, William",1872,,,,,
Bear,observed sign,tracks a week old in abundance,1,1,,0,,0,1872,summer,August,12,"Blackmore, William",wibl,1872,First Hand,international,,hunter,Non to Official,M,on way to present Madison Junction from Lake area,,"Hayden, Savage, Holmes, Bennet, Bottler, Houston, Blackmore, Lowe, Peale, Platt, Brown, Davis, Mounts, Stover, Ticknor, Hamilton, Bingham, Sloane, Smith, Stoner, Gannett, Bean",34,Northern Division of Hayden Survey,Yellowstone NP,1872,July,5,1872,October,5,1,Blackmore 1872:7,28,"Blackmore, William",1872,,,,,
Bear,observed sign,,1,1,,0,,0,1871,summer,July,25,"Peale, Albert",alpe,"1871, 1872",First Hand,continental,,scientist,Official,M,,,"Ferdinand Hayden, George Allen, Albert Peale, Bob Bushnel, Jose, Jim, Joe Clark, Carrington, Logan, Lt Doane, Geiselman, Goodfellow, Steve, Smith, W H Jackson, Duncan, Cam, Stevenson, H W Elliott, Robert Adams, Thomas Moran",20,scientific expedition,"plus packers, cooks and stock; Yellowstone River, Yellowstone Lake, Firehole River, around Lake, Pelican Creek, Mirror Plateau, Lamar",1871,July,11,1871,August,27,1,Merrill 2005,31,Merrill,2005,,,,,
Bear,observed sign,tracks,1,1,,0,,0,1871,summer,,0,Unknown Observer 093,u093,1871,Unknown,,,unknown,,,Stevenson Island,probable observer is Stevenson or member of his party,"Ferdinand Hayden, George Allen, Albert Peale, Bob Bushnel, Jose, Jim, Joe Clark, Carrington, Logan, Lt Doane, Geiselman, Goodfellow, Steve, Smith, W H Jackson, Duncan, Cam, Stevenson, H W Elliott, Robert Adams, Thomas Moran",20,scientific expedition,"plus packers, cooks and stock; Yellowstone River, Yellowstone Lake, Firehole River, around Lake, Pelican Creek, Mirror Plateau, Lamar",1871,July,11,1871,August,27,1,Norton 1873,37,"Norton, Harry",1873,,,,,
Bear,observed sign,signs were numerous,2,1,,0,,0,1872,summer,August,13,"Blackmore, William",wibl,1872,First Hand,international,,hunter,Non to Official,M,Lower Geyser Basin,,"Hayden, Savage, Holmes, Bennet, Bottler, Houston, Blackmore, Lowe, Peale, Platt, Brown, Davis, Mounts, Stover, Ticknor, Hamilton, Bingham, Sloane, Smith, Stoner, Gannett, Bean",34,Northern Division of Hayden Survey,Yellowstone NP,1872,July,5,1872,October,5,1,Blackmore 1872:7,37,"Blackmore, William",1872,,,,,
Bear,observed sign,trails,2,1,,0,,0,1867,summer,September,3,"Henderson, A. Bart",abhe,"1866, 1867, 1870, 1871, 1872, 1873",First Hand,resident,,prospector,Non to Official,M,slopes of mountain on west side of Grand Canyon of the Yellowstone,probably Mount Washburn,"A Bart Henderson, John W. Powell, Capt. Bracey, William Allen, Jack Jones",5,prospecting,"headwaters of Snake, Wind, Yellowstone",1867,August,0,1867,September,0,1,Henderson 1894,45,"Henderson, A. Bart",1894,Journal of the Yellowstone Expedition of 1866 under Captain Jeff Standifer,"Also the diaries kept by Henderson during his prospecting journeys in the Snake, Wind River and Yellowstone Country during the years 1866 to 72","Coe Collection, Beinecke Library","Yale University, New Haven, CT",originally from Ms. No. 452
Bear,observed sign,trail,1,1,,0,,0,1870,spring,June,28,"Henderson, A. Bart",abhe,"1866, 1867, 1870, 1871, 1872, 1873",First Hand,resident,,prospector,Non to Official,M,,,"A.B. Henderson, James A. Gourley, Adam ""Horn"" Miller",6,prospecting,,1870,June,0,1870,August,0,1,Henderson 1894,51,"Henderson, A. Bart",1894,Journal of the Yellowstone Expedition of 1866 under Captain Jeff Standifer,"Also the diaries kept by Henderson during his prospecting journeys in the Snake, Wind River and Yellowstone Country during the years 1866 to 72","Coe Collection, Beinecke Library","Yale University, New Haven, CT",originally from Ms. No. 452
Bear,observed sign,tracks,1,1,,0,,0,1870,summer,September,6,"Langford, Nathaniel P.",npla,"1870, 1872",First Hand,regional,,businessman,Official,M,east side of Yellowstone Lake,,"Henry Washburn, Captain Gustavus Doane, Truman Everts, Private Williamson, Private Moore, Nathaniel P. Langford, Samuel Hauser, B. Stickney, Jr, Cornelius Hedges, Bean, Reynolds, Jake Smith, Warren Gillette, Walter Trumbull",19,,"40 horses, one dog; Yellowstone Rr toYellowstone Lake to W Thumb to Old Faithful and out Madison",1870,August,25,1870,October,20,1,Langford 1972,57,Langford Nathaniel P.,1972,,,,,
Bear,observed sign,wallows,2,1,,0,,0,1872,summer,July,29,"Blackmore, William",wibl,1872,First Hand,international,,hunter,Non to Official,M,Mammoth Hot Springs,,"Hayden, Savage, Holmes, Bennet, Bottler, Houston, Blackmore, Lowe, Peale, Platt, Brown, Davis, Mounts, Stover, Ticknor, Hamilton, Bingham, Sloane, Smith, Stoner, Gannett, Bean",34,Northern Division of Hayden Survey,Yellowstone NP,1872,July,5,1872,October,5,1,Blackmore 1872:6,68,"Blackmore, William",1872,,,,,
Bear,observed sign,,1,1,,0,,0,1870,summer,August,29,"Hedges, Cornelius",cohe,1870,First Hand,regional,,businessman,Official,M,Washburn Hot Springs area,,"Henry Washburn, Captain Gustavus Doane, Truman Everts, Private Williamson, Private Moore, Nathaniel P. Langford, Samuel Hauser, B. Stickney, Jr, Cornelius Hedges, Bean, Reynolds, Jake Smith, Warren Gillette, Walter Trumbull",19,,"40 horses, one dog; Yellowstone Rr toYellowstone Lake to W Thumb to Old Faithful and out Madison",1870,August,25,1870,October,20,1,Hedges 1870b,102,"Hedges, Cornelius",1870,,,,,
Bear,observed sign,track of a huge bear,1,1,,0,,0,1873,,,0,"Stanley, Reverend E.J.",ejst,1873,First Hand,regional,Provided his own observations as well as reported comments of Native American,clergy,Non to Official,M,west shore of Yellowstone Lake,,Rev. Stanley,,,"approached YNP from north, MHS, Tower, Mt Washburn, Canyon, Mary Mtn, geyser basins, Lake, MHS",1873,,0,1873,,0,0,Stanley 1878,135,"Stanley, Reverend E.J.",1878,,,,,
Bear,observed sign,tracks,1,1,,0,,0,1871,summer,August,21,"Peale, Albert",alpe,"1871, 1872",First Hand,continental,,scientist,Official,M,near Steamboat Point,,"Ferdinand Hayden, George Allen, Albert Peale, Bob Bushnel, Jose, Jim, Joe Clark, Carrington, Logan, Lt Doane, Geiselman, Goodfellow, Steve, Smith, W H Jackson, Duncan, Cam, Stevenson, H W Elliott, Robert Adams, Thomas Moran",20,scientific expedition,"plus packers, cooks and stock; Yellowstone River, Yellowstone Lake, Firehole River, around Lake, Pelican Creek, Mirror Plateau, Lamar",1871,July,11,1871,August,27,1,Merrill 1999,165,"Merrill, Marlene Deahl",1999,,,,,
Bear,observed sign,signs very numerous,2,1,,0,,0,1874,,,0,"Dunraven, Earl of",wtwq,1874,First Hand,international,"Listed under ""Dunraven"" in accordance with common usage; full name was Windham Thomas Wyndham to Quin.",hunter,Non to Official,M,across divide,probably Tom Miner Creek and Gallatin River,"Dunraven, Omohondo, Fred Bottler, Campbell, Kingsley, Wynne, Bromley",7,hunting,,1874,,0,1874,,0,0,Dunraven 1876,167,"Dunraven, Earl of (Windham Thomas Wyndam to Quin",1876,,,,,"pgs cont'd: 336 to 8,340 to 1,343 to 9,351,353 to 8,361 to 2,364 to 70,73"
Bear,observed sign,signs were so very abundant,2,1,,0,,0,1874,,,0,"Dunraven, Earl of",wtwq,1874,First Hand,international,"Listed under ""Dunraven"" in accordance with common usage; full name was Windham Thomas Wyndham to Quin.",hunter,Non to Official,M,across divide,probably Tom Miner Creek and Gallatin River,"Dunraven, Omohondo, Fred Bottler, Campbell, Kingsley, Wynne, Bromley",7,hunting,,1874,,0,1874,,0,0,Dunraven 1876,168,"Dunraven, Earl of (Windham Thomas Wyndam to Quin",1876,,,,,"pgs cont'd: 336 to 8,340 to 1,343 to 9,351,353 to 8,361 to 2,364 to 70,73"
Bear,observed sign,tracks of one or two were so fresh,2,1,,0,,0,1874,,,0,"Dunraven, Earl of",wtwq,1874,First Hand,international,"Listed under ""Dunraven"" in accordance with common usage; full name was Windham Thomas Wyndham to Quin.",hunter,Non to Official,M,across divide,probably Tom Miner Creek and Gallatin River,"Dunraven, Omohondo, Fred Bottler, Campbell, Kingsley, Wynne, Bromley",7,hunting,,1874,,0,1874,,0,0,Dunraven 1876,168,"Dunraven, Earl of (Windham Thomas Wyndam to Quin",1876,,,,,"pgs cont'd: 336 to 8,340 to 1,343 to 9,351,353 to 8,361 to 2,364 to 70,73"
Bear,observed sign,"tracks, frequently",1,1,,0,,0,1878,summer,,0,"Holmes, William",wiho,"1872, 1878",First Hand,continental,,artist,Official,M,Gallatin Range,,"Hayden, Peale, Comstock, Gannett, Holmes, Jackson, Mushbach, Cooper, West, Graves, Clarke, Eckles, Yount, Amelung, Miles",30,USGGS survey,,1878,July,27,1878,October,15,0,Holmes n.d.,188,"Holmes, W.H.",,,,,,
Bear,observed sign,had come on horses,1,1,,0,,0,1881,summer,September,13,"Leckler, H. Banard",hble,1881,First Hand,continental,,tourist,Non to Official,M,Nez Perce Creek,,"Leckler, Mrs Leckler, Ellis, Mrs Ellis, Bill Cromwell, Bob Pratt, Reis, George Graham",7,,"entered from west, geyser basins, Mary Mtn to Canyon, Washbun, MHS, left north",1881,August,21,1881,September,27,0,Leckler 1884k,261,"Leckler, H. Banard",1881,,,,,
Bear,observed sign,"fresh tracks, large as man's hat",1,1,,0,,0,1880,fall,,0,"Strahorn, Carrie",cast,1880,First Hand,continental,,journalist,Non to Official,F,Lower Geyser Basin,,"Robert & Carrie Strahorn, Marshall",,travel writers,late trip,1880,,0,1880,,0,0,Strahorn 1915,268,"Strahorn, Carrie",1915,,,,,
Bear,observed sign,tracks,1,1,,0,,0,1872,summer,July,29,"Hamp, Sidford",siha,1872,First Hand,international,,travel support,Official,M,prehaps Alaska Basin,,"Langford, Stevenson, Leigh, Bechler, Medary, Adams, Sibley, Bradley, Carrington, Brown, Hamp, Bottler, Sloane, Bean, Jackson, Merriam",30,Southern Division of Hayden Survey,"Teton Range, southern YNP",1872,July,0,1872,October,0,1,Hamp 1942,275,"Hamp, Sidford",1942,,,,,
Bear,observed sign,track of a large bear,1,1,,0,,0,1881,summer,September,19,"Leckler, H. Banard",hble,1881,First Hand,continental,,tourist,Non to Official,M,1 or 2 miles west of Baronette's Bridge,possibly Elk Creek,"Leckler, Mrs Leckler, Ellis, Mrs Ellis, Bill Cromwell, Bob Pratt, Reis, George Graham",7,,"entered from west, geyser basins, Mary Mtn to Canyon, Washbun, MHS, left north",1881,August,21,1881,September,27,0,Leckler 1884n,335,"Leckler, H. Banard",1881,,,,,
Bear,observed sign,footprints,1,1,,0,,0,1879,summer,September,0,"Geikie, Archibald",arge,1879,First Hand,international,,scientist,Non to Official,M,Mary Mountain Trail moving west,,"Geikie, Drummond, John B. Bean, Andy",,,,1879,September,2,1879,September,12,0,Geikie 1881a,357,"Geikie, Archibald",1881,,,,,
Bear,observed sign,scrathes,1,1,,0,,0,1879,summer,September,0,"Geikie, Archibald",arge,1879,First Hand,international,,scientist,Non to Official,M,Mary Mountain Trail moving west,,"Geikie, Drummond, John B. Bean, Andy",,,,1879,September,2,1879,September,12,0,Geikie 1881a,357,"Geikie, Archibald",1881,,,,,
Bear,observed sign,animals stampeded by bear,1,1,,0,,0,1881,summer,September,20,"Leckler, H. Banard",hble,1881,First Hand,continental,,tourist,Non to Official,M,Yellowstone Lake,,"Leckler, Mrs Leckler, Ellis, Mrs Ellis, Bill Cromwell, Bob Pratt, Reis, George Graham",7,,"entered from west, geyser basins, Mary Mtn to Canyon, Washbun, MHS, left north",1881,August,21,1881,September,27,0,Leckler 1884o,359,"Leckler, H. Banard",1881,,,,,
Bear,observed sign,fresh tracks,1,1,,0,,0,1876,fall,October,26,"Doane, Gustavus",gudo,"1870, 1874, 1875, 1876, 1878",First Hand,regional,,military personnel,Official,M,Stevenson Island,,"Lt. Gustavus Doane, Sgt. Fred Server, Pvt. Osborn, Applegate, Starr, Ward, Warren, Davis, White",8,"through park, boat down Snake from source",,1876,October,11,1877,January,4,0,Doane 1970,480,"Doane, Lieutenant Gustavus",1970,,,,,pgs con'td: 547 to 9
Bear,observed sign,fresh foot print,1,1,,0,,0,1880,summer,August,14,"Bourke, John G.",jobo,1880,First Hand,continental,,military personnel,Official,M,Pocket Basin mudpots,,"Schurz, Bourke, Hayes, Foley, Stanton, Moon, McNulty, Crook, Roberts, Ludinton, Thronburgh, Norris, Yount, Mayer, Bisbee, Moore",,Secretary of Interior trip,"large party, 14 mounted infantry, 7 army wagons, 2 Shoshone guides, 76 horses",1880,August,10,1880,December,,0,Bourke 1880,700,"Bourke, John G.",1880,,,,,
Bear,observed sign,,1,1,,0,,0,1880,summer,August,18,"Bourke, John G.",jobo,1880,First Hand,continental,,military personnel,Official,M,from Mary Lake to Firehole River near Madison,,"Schurz, Bourke, Hayes, Foley, Stanton, Moon, McNulty, Crook, Roberts, Ludinton, Thronburgh, Norris, Yount, Mayer, Bisbee, Moore",,Secretary of Interior trip,"large party, 14 mounted infantry, 7 army wagons, 2 Shoshone guides, 76 horses",1880,August,10,1880,December,,0,Bourke 1880,727,"Bourke, John G.",1880,,,,,
